source,role,uid,url,numero,texte_ref,date,sort,dispositif,expose
Amendement,Cosignataire,AMANR5L17PO59048B0324P2D1N001873,https://www.assemblee-nationale.fr/dyn/17/amendements/AMANR5L17PO59048B0324P2D1N001873,II-CF1873,PRJLANR5L17B0324,2024-10-24,Discuté,,"Cet amendement vise à retranscrire la recommandation 13 du rapport « loger les travailleurs des services publics », rédigé dans le cadre de la mission gouvernementale visant à faciliter l’accès au logement des agents publics. En raison du financement assuré par Action Logement, les agents publics ont un accès plus limité à la garantie Visale par rapport aux salariés du secteur privé. Les agents publics de moins de 31 ans peuvent bénéficier de ce dispositif dans les mêmes conditions que les salariés privés pour la location de logements dans le parc privé. Cependant, au-delà de cet âge, seuls les salariés du secteur privé y ont accès, sous certaines conditions : avoir un revenu mensuel inférieur à 1 500 €, ou, en cas de revenus supérieurs, dans le cadre d’une mobilité professionnelle. Notre "
Amendement,Auteur,AMANR5L17PO59048B0324P1D1N001783,https://www.assemblee-nationale.fr/dyn/17/amendements/AMANR5L17PO59048B0324P1D1N001783,I-CF1783,PRJLANR5L17B0324,2024-10-13,Discuté,"I. – Le titre III de la première partie du livre premier du code général des impôts est ainsi modifié :1° L’article 298 quindecies A est ainsi rétabli :« Art. 298 quindecies A. – Pour les besoins du présent VII, les tabacs manufacturés s’entendent de ceux définis à l’article 566 » ;2° L’article 566 est ainsi rétabli :« Art. 566. – Pour l’application de la présente section, les tabacs manufacturés s’entendent :« 1° Des produits du tabac mentionnés aux 1° et 2° de l’article L. 314‑3 du code des im","Ce texte poursuit un objectif de lutte contre les risques de la consommation de nicotine, notamment chez les mineurs. Il est en effet primordial que le législateur anticipe les évolutions en cours en matière d’addiction, au premier rang desquels figurent les sachets ou encore billes. Ces produits sont autant d’éléments qui ne cessent d’attirer toujours plus la jeunesse vers la consommation de nicotine, leur faisant oublier les risques qui en résultent. Il poursuit également un objectif budgétaire, en fiscalisant ces produits. En outre, la fiscalisation de ces nouveaux produits entraînera mécaniquement une hausse de leur prix de vente, et dès lors une moindre accessibilité, en particulier pour les plus jeunes.Les buralistes, préposés de l’administration et commerçants d’utilité locale, dépl"
Amendement,Cosignataire,AMANR5L17PO838901B0324P1D1N003512,https://www.assemblee-nationale.fr/dyn/17/amendements/AMANR5L17PO838901B0324P1D1N003512,I-3512,PRJLANR5L17B0324,2024-10-19,Discuté,"I. – Le premier alinéa de l’article L. 255‑2 du code de la construction et de l’habitation est complété par une phrase ainsi rédigée : « Les plafonds de ressources du preneur ne peuvent être inférieurs aux plafonds de ressources mentionnés au premier alinéa du III de l’article 199 novovicies du code général des impôts. »II. – Au premier alinéa de l’article 1388 octies du code général des impôts, après les mots : « concurrence de », il est inséré le taux : « 25 %, ».III. – La perte de recettes po","L’accession sociale à la propriété, qui vise à permettre aux ménages aux revenus modestes d’acheter leur résidence principale et de devenir propriétaire à des conditions avantageuses, semble aujourd’hui en panne : le taux de propriétaires occupants, de 57,4 % en 2022, ne progresse plus depuis dix ans, alors qu’environ 80 % des Français sont ou souhaitent devenir propriétaires de leur logement. Ainsi, malgré la difficulté croissante pour les ménages, notamment les plus modestes, d’obtenir des prêts bancaires, la propriété reste un objectif attractif pour de nombreux Français alors que le marché locatif ne peut absorber seul la forte augmentation de la demande. Pour répondre à cette urgence, le bail réel solidaire (BRS) est un dispositif prometteur, sous condition de ressources, qui permet d"
Amendement,Cosignataire,AMANR5L17PO59048B0324P1D1N001786,https://www.assemblee-nationale.fr/dyn/17/amendements/AMANR5L17PO59048B0324P1D1N001786,I-CF1786,PRJLANR5L17B0324,2024-10-13,Irrecevable,,
Amendement,Cosignataire,AMANR5L17PO59048B0324P1D1N001785,https://www.assemblee-nationale.fr/dyn/17/amendements/AMANR5L17PO59048B0324P1D1N001785,I-CF1785,PRJLANR5L17B0324,2024-10-13,Discuté,"I. – À l’alinéa 14, substituer aux nombres : « 5 » et « 25 »,les nombres : « 0 » et « 7 ».II. – Compléter cet article par l’alinéa suivant :« II. – La perte de recettes pour l’État est compensée à due concurrence par la création d’une taxe additionnelle à l’accise sur les tabacs prévue au chapitre IV du titre Ier du livre III du code des impositions sur les biens et services. »","Cet amendement vise à plafonner la hausse globale de l’accise sur la consommation d’électricité, de sorte que le tarif normal n’excède pas 32 euros/MWh. S’il est légitime de sortir des dispositifs exceptionnels liés à la crise énergétique, augmenter durablement la fiscalité sur l’électricité serait à la fois contraire aux objectifs de transition énergétique – en frappant une énergie propre et souveraine -, de compétitivité économique – alors que le prix de l’énergie est devenu un facteur clef pour la réindustrialisation, et de pouvoir d’achat des travailleurs – alors que ce budget doit viser à les préserver au maximum. L’électrification est un objectif stratégique éminent pour notre pays, afin de réduire nos dépendances extérieures et nos émissions de gaz à effet de serre. La fluctuation d"
Amendement,Cosignataire,AMANR5L17PO59048B0324P2D1N001508,https://www.assemblee-nationale.fr/dyn/17/amendements/AMANR5L17PO59048B0324P2D1N001508,II-CF1508,PRJLANR5L17B0324,2024-10-24,Discuté,,"Cet amendement vise à abonder de 5 millions d’euros les crédits dévolus à FranceAgriMer dans le cadre de sa mission de structuration des filières agricoles.Lancé en septembre 2020 dans le cadre du Plan de relance, le plan de structuration des filières agricoles et agroalimentaires, qui visait à accompagner les agriculteurs souhaitant se structurer en filière, a connu un grand succès. Les aides octroyées portaient sur les dépenses d’ingénierie du projet, les dépenses de personnels, les prestations d’études, de conseils et les prestations informatiques, des investissements à l’aval des filières (matériel de stockage, distribution, transformation, etc.) s’intégrant dans le cadre d’un projet de structuration de filières.Les crédits du plan de relance et, par conséquence, le plan de structurati"
Amendement,Cosignataire,AMANR5L17PO838901B0324P1D1N003510,https://www.assemblee-nationale.fr/dyn/17/amendements/AMANR5L17PO838901B0324P1D1N003510,I-3510,PRJLANR5L17B0324,2024-10-19,Discuté,"I. – À la première phrase de l’alinéa 14, substituer au montant :« 5 € »le montant :« 0 € ».II. – En conséquence, à la même phrase, substituer au montant :« 25 € »le montant :« 7 € ».","Cet amendement vise à plafonner la hausse globale de l’accise sur la consommation d’électricité, de sorte que le tarif normal n’excède pas 32 euros/MWh. S’il est légitime de sortir des dispositifs exceptionnels liés à la crise énergétique, augmenter durablement la fiscalité sur l’électricité serait à la fois contraire aux objectifs de transition énergétique – en frappant une énergie propre et souveraine -, de compétitivité économique – alors que le prix de l’énergie est devenu un facteur clef pour la réindustrialisation, et de pouvoir d’achat des travailleurs – alors que ce budget doit viser à les préserver au maximum. L’électrification est un objectif stratégique éminent pour notre pays, afin de réduire nos dépendances extérieures et nos émissions de gaz à effet de serre. La fluctuation d"
Amendement,Cosignataire,AMANR5L17PO838901B0324P2D1N003302,https://www.assemblee-nationale.fr/dyn/17/amendements/AMANR5L17PO838901B0324P2D1N003302,II-3302,PRJLANR5L17B0324,2024-11-08,Retiré,,"La pauvreté à Wallis et Futuna est une réalité grandissante qui frappe durement la population. Les particularités du territoire rendent extrêmement difficile pour les familles de sortir de cette situation par leur travail. La crise en Nouvelle-Calédonie, qui dure depuis près d’un an, aggrave encore cette pauvreté, en touchant les entreprises locales, qui perdent leurs fournisseurs, et les familles qui dépendent des expatriés. Cette crise impacte profondément l’économie locale, menaçant de façon durable l’équilibre social.Face à cette situation, les autorités locales, en partenariat avec l’État, ont mis en place plusieurs aides, notamment pour les personnes âgées, les handicapés, l’insertion sociale, ainsi que des aides pour l’enfance et les factures d’eau. Toutefois, malgré ces dispositifs"
Amendement,Cosignataire,AMANR5L17PO838901B0324P1D1N002117,https://www.assemblee-nationale.fr/dyn/17/amendements/AMANR5L17PO838901B0324P1D1N002117,I-2117,PRJLANR5L17B0324,2024-10-18,Discuté,"I. – À la trente-septième ligne de la troisième colonne du tableau de l’alinéa 5, substituer au montant : « 205 117 000 », le montant : « 245 117 000 ». II. – En conséquence, après l’alinéa 5, insérer un II bis ainsi rédigé : « II bis. – Il est opéré un prélèvement de 20 millions d’euros, au titre des trois exercices consécutifs clos à compter du 31 décembre 2024, sur les fonds de roulement du réseau des chambres de commerce et d’industrie. Ce prélèvement est réparti entre les différents établis","Le présent amendement permet de revenir sur la réduction de 40 millions d’euros de la taxe affectée au réseau des Chambres de Commerce et d’Industrie (TCCI) proposée dans le projet de loi de finances pour 2025. Le dispositif contrevient à la trajectoire financière pluriannuelle définie entre le Gouvernement, le Parlement et le réseau des CCI, inscrite dans la loi de finances initiale pour 2024. En effet, le réseau des CCI s’était engagé auprès du Gouvernement et du Parlement à contribuer à l’effort économique nationale via un prélèvement sur leurs fonds de roulement de l’ordre de 100 millions d’euros sur la période 2024-2027 (40 millions prélevés en 2024, puis 20 millions chaque année jusqu’en 2027). En contrepartie, le Gouvernement avait assuré la stabilité des ressources publiques accord"
Amendement,Cosignataire,AMANR5L17PO838901B0324P2D1N003673,https://www.assemblee-nationale.fr/dyn/17/amendements/AMANR5L17PO838901B0324P2D1N003673,II-3673,PRJLANR5L17B0324,2024-11-11,En traitement,,"Afin de renforcer les actions de lutte contre l’exploitation sexuelle, le ministère déléguée chargé de l'Égalité entre les femmes et les hommes et de la Lutte contre les discriminations a lancé en mai dernier, la première stratégie nationale de lutte contre le système prostitutionnel. Cette stratégie a été réalisée en collaboration avec le ministère de l’Intérieur et des Outre-mer, le ministère de la Justice, le ministère délégué chargé de la santé et de la prévention et le ministère délégué chargée de l’enfance, de la jeunesse et des familles ainsi qu’avec l’ensemble des acteurs institutionnels et associatifs concernés.Cet amendement propose de revaloriser le montant de l’aide financière d’insertion sociale (AFIS) versée aux personnes en parcours de sortie de la prostitution, en l'alignan"
